Month;Day;Hour;Temperature;Precipitation;WindSpeed;WindDirection;Cloudiness;RelativeHumidity;AirPressure
1;18;17;5.22;0.00;4.97;255.6;7;70.35;998.15
1;18;18;5.47;0.00;5.86;252.4;7;71.28;998.84
1;18;19;5.45;0.00;5.84;274.4;7;69.79;999.43
1;18;20;5.50;0.00;5.37;277.4;6;67.26;999.91
1;18;21;5.73;0.00;6.54;267.7;5;66.76;1000.42
1;18;22;5.57;0.00;7.04;288.0;7;66.10;1000.89
1;18;23;5.64;0.00;7.39;281.9;2;67.26;1001.31
1;19;0;5.48;0.00;7.30;280.4;6;69.24;1001.60
1;19;1;5.38;0.00;6.70;293.8;4;73.30;1001.83
1;19;2;5.10;0.03;6.91;285.9;7;76.20;1002.28
1;19;3;5.15;0.00;6.14;284.3;7;77.41;1002.77
1;19;4;5.08;0.00;4.96;273.3;6;77.88;1003.02
1;19;5;5.11;0.00;5.05;284.8;1;77.30;1003.17
1;19;6;5.09;0.00;4.80;290.8;4;75.61;1003.51
1;19;7;4.94;0.00;4.44;294.4;5;71.04;1004.14
1;19;8;4.92;0.00;3.92;286.9;2;66.70;1004.64
1;19;9;5.46;0.00;3.52;284.4;2;65.29;1005.03
1;19;10;5.88;0.00;3.69;270.5;1;58.69;1005.49
1;19;11;6.01;0.00;4.08;258.8;3;60.02;1005.37
1;19;12;6.08;0.00;4.46;270.4;4;59.54;1005.12
1;19;13;6.13;0.00;3.77;266.9;3;56.90;1005.08
1;19;14;5.99;0.00;3.51;269.2;3;53.46;1005.26
1;19;15;5.31;0.00;2.53;277.9;0;55.31;1005.59
1;19;16;4.85;0.00;2.42;268.1;4;59.77;1005.95
1;19;17;4.66;0.00;2.63;259.8;5;62.10;1006.38
1;19;18;3.41;0.00;4.28;222.8;4;71.23;1006.48
1;19;19;2.92;0.00;5.36;197.1;7;74.00;1007.15
1;19;20;3.93;0.00;4.32;201.6;7;76.48;1007.69
1;19;21;4.65;0.00;5.49;287.0;4;71.10;1008.42
1;19;22;4.54;0.00;4.39;297.2;6;67.51;1009.02
1;19;23;4.37;0.00;3.63;282.6;3;66.17;1009.40
1;20;0;4.39;0.00;4.12;282.3;5;68.11;1009.67
1;20;1;4.79;0.00;4.55;270.4;7;64.69;1010.14
1;20;2;4.88;0.00;3.90;271.4;8;66.40;1010.43
1;20;3;4.03;0.00;3.24;248.2;8;72.47;1010.45
1;20;4;5.35;0.00;5.41;218.1;8;76.79;1010.59
1;20;5;5.51;0.00;6.28;275.0;8;77.33;1010.72
1;20;6;5.28;0.00;6.43;288.3;8;78.33;1011.13
1;20;7;5.35;0.00;6.44;281.8;7;79.69;1011.73
1;20;8;5.61;0.00;6.52;287.2;5;79.91;1012.23
1;20;9;5.77;0.00;6.12;299.8;7;78.92;1012.76
1;20;10;6.09;0.00;7.05;297.6;4;78.82;1013.21
1;20;11;6.63;0.00;6.99;300.8;6;76.82;1013.33
1;20;12;6.36;0.00;7.52;295.8;4;76.44;1013.14
1;20;13;6.33;0.03;8.47;302.4;8;78.26;1013.12
1;20;14;6.27;0.00;9.10;305.6;7;79.26;1013.40
1;20;15;5.94;0.82;9.12;306.4;7;80.23;1013.85
1;20;16;5.53;0.40;7.28;312.4;8;84.53;1014.33
1;20;17;5.89;0.24;8.49;345.0;5;84.45;1015.28
1;20;18;4.76;0.28;8.57;14.6;4;84.74;1016.86
1;20;19;3.53;0.00;9.23;43.3;4;86.81;1018.70
1;20;20;2.99;0.03;7.88;52.2;8;85.81;1020.42
1;20;21;3.05;0.07;8.31;49.3;8;83.72;1021.79
1;20;22;3.05;0.00;8.11;55.2;8;79.34;1022.81
1;20;23;2.99;0.00;7.86;53.6;8;79.03;1023.92
1;21;0;2.89;0.00;8.15;49.4;1;80.28;1024.80
1;21;1;2.77;0.00;7.20;43.0;0;79.31;1025.75
1;21;2;2.59;0.03;7.52;45.9;0;77.93;1026.44
1;21;3;2.23;0.00;6.80;49.4;0;79.55;1026.98
1;21;4;2.17;0.00;6.49;50.0;0;81.42;1027.58
1;21;5;2.12;0.00;6.75;47.3;0;81.74;1028.10
1;21;6;2.16;0.00;6.29;45.1;0;81.92;1028.91
1;21;7;2.20;0.00;5.47;50.9;0;82.47;1029.65
1;21;8;2.78;0.00;5.01;48.4;0;82.52;1030.42
1;21;9;3.41;0.00;4.94;47.8;0;79.89;1031.03
1;21;10;3.90;0.00;4.44;44.6;0;75.21;1031.49
1;21;11;4.11;0.00;3.95;46.1;0;72.20;1031.56
1;21;12;4.30;0.00;4.26;44.4;0;70.95;1031.52
1;21;13;4.44;0.00;4.44;44.0;0;70.12;1031.52
1;21;14;4.25;0.00;4.79;74.3;0;71.75;1031.74
1;21;15;3.39;0.00;4.80;57.7;1;74.48;1032.04
1;21;16;2.86;0.00;3.39;86.5;1;77.46;1032.46
1;21;17;2.89;0.00;3.88;83.3;0;78.73;1032.80
1;21;18;2.97;0.00;4.65;41.2;0;76.03;1033.17
1;21;19;2.92;0.00;4.55;50.3;1;73.86;1033.28
1;21;20;2.84;0.00;4.64;37.1;2;73.78;1033.40
1;21;21;2.72;0.00;4.17;49.3;1;75.00;1033.64
1;21;22;2.83;0.00;4.57;46.3;2;73.80;1033.64
1;21;23;2.55;0.00;5.28;46.2;0;73.35;1033.57
1;22;0;1.52;0.00;4.13;45.3;0;82.55;1033.19
1;22;1;1.93;0.00;4.37;86.0;4;87.56;1033.11
1;22;2;0.88;0.00;2.24;105.6;6;88.99;1032.85
1;22;3;3.24;0.00;5.70;110.4;7;88.32;1032.53
1;22;4;3.04;0.00;5.90;49.4;8;79.15;1032.39
1;22;5;3.18;0.00;5.04;52.2;8;76.58;1032.18
1;22;6;3.60;0.00;4.99;39.6;8;76.69;1032.07
1;22;7;4.19;0.00;7.69;29.3;8;74.70;1032.23
1;22;8;3.87;0.00;5.86;27.9;7;72.95;1032.54
1;22;9;3.41;0.00;4.96;56.8;8;75.32;1032.90
1;22;10;3.14;0.00;5.25;51.6;7;76.68;1033.07
1;22;11;3.25;0.00;4.70;57.6;7;76.78;1032.88
1;22;12;3.36;0.00;4.89;48.8;7;77.44;1032.50
1;22;13;3.53;0.00;5.49;41.7;8;78.87;1032.36
1;22;14;3.70;0.00;7.53;24.6;8;78.84;1032.42
1;22;15;3.51;0.00;7.22;30.7;8;78.99;1032.60
1;22;16;3.37;0.00;6.30;30.7;7;78.75;1032.93
1;22;17;2.97;0.00;4.52;39.6;8;80.18;1033.14
1;22;18;2.82;0.00;5.18;54.0;8;81.42;1033.34
1;22;19;3.03;0.00;5.50;51.1;8;80.95;1033.46
1;22;20;3.13;0.00;5.15;45.2;7;78.75;1033.85
1;22;21;3.47;0.00;5.73;28.1;8;79.16;1034.00
1;22;22;3.45;0.00;5.11;22.5;8;79.70;1034.08
1;22;23;3.51;0.00;4.79;29.4;8;80.03;1034.24
1;23;0;3.40;0.00;4.60;40.4;8;81.56;1034.00
1;23;1;3.36;0.00;4.41;48.0;8;83.86;1033.98
1;23;2;3.41;0.00;4.64;52.8;8;85.44;1033.96
1;23;3;3.57;0.00;4.87;46.3;8;86.48;1034.08
1;23;4;3.53;0.00;4.98;38.8;8;86.66;1034.36
1;23;5;3.50;0.00;4.46;44.7;8;86.41;1034.45
1;23;6;3.38;0.00;4.22;50.9;8;86.57;1034.63
1;23;7;3.43;0.00;4.28;47.5;8;87.37;1035.09
1;23;8;3.26;0.00;4.74;56.6;8;88.29;1035.62
1;23;9;3.27;0.00;4.37;76.3;8;88.81;1035.89
1;23;10;3.58;0.00;4.59;72.4;8;88.75;1035.92
1;23;11;3.70;0.00;4.65;66.6;8;88.41;1036.00
1;23;12;3.97;0.00;4.37;74.7;8;86.76;1035.99
1;23;13;4.30;0.00;4.48;49.8;8;84.59;1035.60
1;23;14;4.34;0.00;5.43;56.1;8;82.51;1035.44
1;23;15;4.21;0.00;4.92;65.9;6;81.41;1035.53
1;23;16;3.93;0.00;4.95;86.0;8;82.48;1035.89
1;23;17;4.01;0.00;5.15;69.7;8;81.84;1036.24
1;23;18;3.90;0.00;5.24;45.1;8;79.80;1036.29
1;23;19;3.96;0.00;6.09;52.4;5;79.01;1036.45
1;23;20;3.77;0.00;5.87;48.8;8;78.89;1036.77
1;23;21;3.74;0.00;5.61;61.0;8;80.53;1036.78
1;23;22;3.67;0.00;5.55;53.3;8;81.02;1036.87
1;23;23;3.55;0.00;5.69;47.9;8;81.04;1037.08
1;24;0;3.39;0.00;6.12;37.9;8;81.65;1036.96
1;24;1;3.25;0.00;6.11;42.9;8;81.88;1036.59
1;24;2;3.15;0.00;5.80;45.0;8;82.09;1036.40
1;24;3;3.02;0.00;5.77;51.4;8;82.83;1036.28
1;24;4;2.93;0.00;5.73;66.2;8;83.67;1036.39
1;24;5;2.75;0.00;5.38;51.4;8;84.09;1036.56
1;24;6;2.62;0.00;5.78;45.4;8;84.27;1037.10
1;24;7;2.57;0.00;5.32;55.0;8;84.72;1037.33
1;24;8;2.51;0.00;5.01;46.2;8;85.23;1037.68
1;24;9;2.49;0.00;4.90;45.8;8;85.34;1038.06
1;24;10;2.50;0.00;5.32;49.8;8;85.39;1038.09
1;24;11;2.41;0.00;5.24;68.6;8;85.81;1037.86
1;24;12;2.32;0.00;4.85;58.5;8;86.49;1037.22
1;24;13;2.25;0.00;4.66;80.0;8;87.32;1036.83
1;24;14;2.19;0.00;4.39;93.1;8;87.86;1036.85
1;24;15;2.18;0.00;3.97;97.3;8;87.99;1036.94
1;24;16;2.10;0.00;4.30;83.8;8;87.79;1036.90
1;24;17;1.81;0.00;4.30;89.9;8;87.45;1037.04
1;24;18;1.57;0.00;3.87;85.6;8;87.15;1037.20
1;24;19;1.41;0.00;3.05;83.4;8;86.76;1037.14
1;24;20;1.30;0.00;2.63;100.5;8;86.66;1037.21
1;24;21;1.17;0.00;2.72;96.8;8;86.60;1037.13
1;24;22;0.82;0.00;2.58;115.7;8;86.79;1036.99
1;24;23;0.67;0.00;2.82;99.9;8;87.13;1036.66
1;25;0;0.50;0.00;2.29;124.8;8;87.55;1036.24
1;25;1;0.34;0.00;2.12;114.6;8;87.84;1036.02
1;25;2;0.29;0.00;2.91;138.9;8;88.16;1035.70
1;25;3;0.22;0.00;2.84;151.5;8;88.76;1035.31
1;25;4;-0.01;0.00;2.34;159.2;8;89.44;1034.99
1;25;5;-0.07;0.00;1.84;121.8;8;89.83;1034.77
1;25;6;-0.19;0.00;2.38;176.8;8;90.04;1034.72
1;25;7;-0.13;0.00;2.81;215.5;8;90.23;1034.37
1;25;8;-0.27;0.00;3.42;160.4;8;90.54;1034.11
1;25;9;-0.22;0.00;3.23;149.8;8;91.03;1033.79
1;25;10;0.14;0.00;3.52;182.4;8;91.17;1033.14
1;25;11;0.37;0.00;3.87;155.2;8;90.98;1031.97
1;25;12;0.66;0.00;3.90;175.2;8;90.68;1030.57
1;25;13;0.86;0.00;3.67;197.1;8;90.56;1029.53
1;25;14;1.14;0.00;4.13;180.3;8;90.67;1029.27
1;25;15;1.46;0.00;4.88;191.7;8;90.91;1028.78
1;25;16;1.86;0.00;5.35;197.4;8;91.39;1027.92
1;25;17;1.83;0.00;5.28;186.8;8;91.90;1027.05
1;25;18;1.76;0.00;5.72;200.7;8;92.30;1026.20
1;25;19;1.52;0.00;5.13;203.0;8;93.13;1025.64
1;25;20;1.67;0.00;4.66;201.6;8;94.28;1025.02
1;25;21;1.78;0.28;4.53;197.3;8;95.43;1024.51
1;25;22;2.20;0.78;4.36;201.4;8;96.20;1023.97
1;25;23;2.50;0.96;4.74;198.6;8;96.70;1023.53
1;26;0;2.47;0.44;4.10;186.8;8;97.07;1023.31
1;26;1;2.56;0.00;3.42;188.6;8;97.32;1023.15
1;26;2;2.84;0.06;2.48;195.1;8;97.51;1023.05
1;26;3;5.15;0.36;6.09;206.4;8;97.60;1022.89
1;26;4;6.74;0.11;11.18;13.5;8;97.06;1022.62
1;26;5;6.86;0.07;11.83;10.9;8;96.72;1022.84
1;26;6;6.75;0.03;10.32;17.9;8;96.39;1023.55
1;26;7;6.81;0.00;10.05;20.3;8;95.56;1024.28
1;26;8;6.74;0.00;8.35;21.6;8;94.24;1024.86
1;26;9;6.94;0.00;7.25;27.9;1;92.32;1025.25
1;26;10;7.09;0.00;7.35;23.2;1;90.41;1025.67
1;26;11;7.25;0.00;6.54;28.4;0;88.02;1025.60
1;26;12;7.26;0.00;6.03;20.1;0;86.58;1025.32
1;26;13;7.20;0.00;6.71;23.9;2;85.60;1025.01
1;26;14;7.06;0.00;7.01;19.1;7;85.44;1025.06
1;26;15;6.89;0.03;9.06;7.3;7;85.94;1025.29
1;26;16;6.63;0.00;9.34;6.6;7;86.55;1025.45
1;26;17;6.75;0.03;9.82;6.3;5;87.68;1025.52
1;26;18;7.03;0.00;9.56;20.0;6;85.06;1025.57
1;26;19;7.05;0.00;10.02;16.2;7;82.38;1025.64
1;26;20;6.99;0.03;10.29;13.4;8;80.33;1025.51
1;26;21;6.63;0.00;9.56;29.2;7;82.19;1025.34
1;26;22;6.72;0.00;9.05;19.4;8;81.49;1025.24
1;26;23;6.73;0.00;8.89;19.9;8;80.52;1025.17
1;27;0;6.69;0.00;8.90;15.5;8;79.67;1025.00
1;27;1;6.61;0.00;8.12;21.7;8;81.44;1024.73
1;27;2;6.71;0.00;8.98;23.9;7;81.78;1024.70
1;27;3;6.77;0.00;9.29;17.6;8;81.54;1024.60
1;27;4;6.49;0.00;9.61;25.8;8;80.78;1024.75
1;27;5;5.92;0.00;7.51;28.5;8;79.78;1025.08
1;27;6;5.03;0.00;8.18;46.2;8;81.05;1025.62
1;27;7;4.59;0.00;7.95;41.8;8;81.46;1026.24
1;27;8;4.62;0.00;7.40;43.6;8;79.35;1026.88
1;27;9;4.85;0.00;6.76;44.4;8;76.04;1027.16
1;27;10;5.11;0.00;6.05;48.7;7;72.72;1027.44
1;27;11;4.68;0.00;6.79;41.2;8;72.79;1027.25
1;27;12;4.70;0.00;6.49;29.5;2;72.72;1026.79
1;27;13;4.60;0.00;7.15;31.2;7;74.46;1026.61
1;27;14;4.63;0.00;6.35;30.1;8;73.52;1026.72
1;27;15;4.96;0.00;6.95;38.5;8;72.92;1027.09
1;27;16;5.10;0.00;6.62;33.7;8;73.12;1027.20
1;27;17;5.06;0.00;5.70;36.5;8;73.21;1027.74
1;27;18;4.83;0.00;5.38;48.4;8;72.92;1028.30
1;27;19;4.62;0.00;5.84;48.3;8;73.48;1028.78
1;27;20;4.28;0.00;5.11;43.2;8;75.01;1028.86
1;27;21;4.17;0.00;5.58;58.5;8;76.34;1028.75
1;27;22;4.06;0.00;4.83;53.1;8;76.55;1028.58
1;27;23;3.98;0.00;4.70;27.1;8;76.63;1028.60
1;28;0;3.95;0.00;3.90;34.5;8;76.16;1028.76
1;28;1;3.79;0.00;3.87;50.2;8;75.90;1028.70
1;28;2;3.84;0.00;3.88;48.6;8;75.48;1028.71
1;28;3;3.68;0.00;3.43;58.9;8;75.64;1028.86
1;28;4;3.50;0.00;2.95;113.8;8;77.31;1029.07
1;28;5;3.40;0.00;2.57;121.8;8;78.27;1028.96
1;28;6;3.25;0.00;1.24;118.6;7;78.81;1029.22
1;28;7;3.40;0.00;1.84;174.3;8;78.30;1029.30
1;28;8;3.27;0.00;1.89;109.5;8;78.16;1029.78
1;28;9;3.52;0.00;1.19;126.3;8;77.92;1030.34
1;28;10;3.98;0.00;1.08;159.8;8;77.06;1030.60
1;28;11;4.36;0.00;2.80;103.7;8;75.66;1029.96
1;28;12;5.20;0.00;1.78;105.3;6;73.16;1029.70
1;28;13;5.30;0.00;1.16;56.1;6;71.34;1029.25
1;28;14;5.29;0.00;1.66;192.0;3;68.56;1029.31
1;28;15;4.75;0.00;2.06;337.5;6;70.23;1029.61
1;28;16;4.45;0.00;0.72;346.9;7;70.85;1029.91
1;28;17;4.61;0.00;1.10;90.0;7;70.14;1029.89
1;28;18;4.32;0.00;1.66;177.7;7;71.15;1030.27
1;28;19;4.17;0.00;1.77;224.4;8;74.16;1030.42
1;28;20;4.05;0.00;2.58;186.3;8;76.63;1030.26
1;28;21;3.98;0.00;2.87;184.6;8;76.47;1030.17
1;28;22;3.82;0.00;3.78;188.7;8;76.08;1029.92
1;28;23;3.80;0.00;4.10;187.2;8;76.53;1029.67
1;29;0;3.68;0.00;4.37;184.1;8;77.35;1029.16
1;29;1;3.49;0.00;4.02;192.5;8;78.68;1028.95
1;29;2;3.40;0.00;4.47;205.8;8;79.16;1028.90
1;29;3;3.41;0.00;4.87;203.0;8;80.21;1028.62
1;29;4;3.54;0.00;5.14;203.5;8;80.20;1028.29
1;29;5;3.48;0.00;4.77;196.7;8;80.42;1027.78
1;29;6;3.60;0.00;4.96;204.8;8;80.74;1027.43
1;29;7;3.81;0.00;5.20;203.0;8;80.78;1027.39
1;29;8;3.98;0.00;5.32;204.3;8;80.52;1027.39
1;29;9;4.12;0.00;5.93;206.0;8;79.94;1027.12
1;29;10;4.37;0.00;6.36;200.6;8;78.97;1026.78
1;29;11;4.63;0.00;6.54;202.9;8;78.51;1026.07
1;29;12;4.87;0.00;6.58;203.1;8;79.39;1024.89
1;29;13;5.23;0.00;7.08;204.9;8;80.27;1023.72
1;29;14;5.48;0.00;7.43;201.9;8;81.23;1023.06
1;29;15;5.59;0.00;7.44;202.0;8;83.11;1022.54
1;29;16;5.78;0.00;6.69;203.7;8;85.81;1022.15
1;29;17;6.09;0.00;5.96;204.8;8;87.48;1021.82
1;29;18;6.28;0.00;6.20;213.7;8;89.58;1021.22
1;29;19;6.35;0.00;7.53;210.0;8;91.31;1020.39
1;29;20;6.58;0.00;5.95;211.2;8;92.42;1020.52
1;29;21;7.36;0.00;6.95;220.1;7;92.84;1020.17
1;29;22;7.61;0.00;7.27;228.1;8;92.47;1019.82
1;29;23;7.45;0.00;7.13;234.0;8;91.50;1018.97
1;30;0;7.30;0.00;6.33;237.3;7;90.85;1018.85
1;30;1;7.14;0.00;6.49;244.6;8;90.37;1018.32
1;30;2;7.19;0.00;6.72;233.7;3;90.31;1018.04
1;30;3;7.35;0.00;5.79;240.4;8;90.19;1017.86
1;30;4;7.45;0.00;5.71;250.6;8;89.84;1017.83
1;30;5;7.84;0.00;7.59;256.4;8;89.42;1018.10
1;30;6;7.71;0.00;7.47;291.7;7;86.87;1018.50
1;30;7;7.39;0.00;7.79;290.3;4;78.11;1019.17
1;30;8;7.63;0.00;7.76;300.4;0;69.85;1019.69
1;30;9;8.10;0.00;7.68;295.5;0;68.59;1020.40
1;30;10;8.43;0.00;7.88;286.4;0;68.32;1020.94
1;30;11;8.52;0.00;7.89;291.1;0;68.25;1021.24
1;30;12;8.55;0.00;8.57;300.6;0;69.14;1021.21
1;30;13;8.75;0.00;8.55;303.8;0;69.48;1021.32
1;30;14;8.65;0.00;7.27;315.8;0;67.71;1022.00
1;30;15;8.10;0.00;5.99;315.5;0;67.53;1022.75
1;30;16;7.61;0.00;5.43;319.9;0;70.05;1023.52
1;30;17;7.41;0.00;4.53;321.0;1;70.88;1024.32
1;30;18;7.49;0.00;3.64;306.4;2;71.25;1025.04
1;30;19;7.39;0.00;2.25;306.5;5;74.28;1025.73
1;30;20;7.24;0.00;3.13;244.6;6;77.22;1025.75
1;30;21;6.93;0.00;2.90;281.7;1;79.10;1025.73
1;30;22;6.26;0.00;3.31;253.4;2;80.94;1025.52
1;30;23;6.46;0.00;4.05;228.0;5;83.98;1025.01
1;31;0;5.63;0.00;4.17;233.5;0;86.45;1024.53
1;31;1;4.61;0.00;4.04;193.6;0;88.63;1024.40
1;31;2;4.22;0.00;4.61;212.5;1;89.82;1024.04
1;31;3;4.18;0.00;5.08;219.9;0;90.53;1023.81
1;31;4;4.08;0.00;5.69;210.2;0;90.87;1023.24
1;31;5;4.47;0.00;5.93;213.9;8;90.76;1022.91
1;31;6;4.61;0.00;5.26;211.4;8;90.53;1022.78
1;31;7;5.57;0.06;5.65;215.9;1;90.59;1022.61
1;31;8;6.02;0.00;6.26;227.1;8;90.91;1022.08
1;31;9;7.14;0.00;7.32;219.6;8;90.46;1022.10
1;31;10;7.63;0.00;8.13;231.8;7;88.43;1021.90
1;31;11;7.46;0.00;8.33;237.5;7;87.16;1021.76
1;31;12;7.83;0.00;7.50;237.3;8;87.02;1021.39
1;31;13;8.23;0.00;8.29;239.3;4;85.67;1020.83
1;31;14;8.21;0.03;8.23;237.1;0;84.74;1021.24
1;31;15;8.13;0.00;8.06;238.1;4;85.91;1021.40
1;31;16;7.91;0.00;5.25;238.6;3;87.33;1022.29
1;31;17;7.68;0.00;4.34;243.7;7;89.07;1022.16
1;31;18;7.54;0.00;4.50;245.6;1;89.75;1022.37
1;31;19;7.79;0.00;4.86;270.1;3;86.69;1022.42
1;31;20;7.40;0.00;4.02;298.4;1;77.84;1022.19
1;31;21;7.39;0.00;4.72;261.6;0;78.12;1021.87
1;31;22;7.36;0.00;4.76;256.3;0;75.14;1021.87
1;31;23;7.34;0.00;6.87;230.2;7;79.23;1021.61
2;1;0;7.34;0.00;6.09;264.9;1;76.92;1021.24
2;1;1;7.34;0.00;7.77;268.6;7;74.62;1021.35
2;1;2;7.08;0.00;7.90;267.7;8;74.78;1021.01
2;1;3;6.96;0.00;8.18;267.3;8;76.19;1020.92
2;1;4;6.91;0.00;6.72;267.0;7;76.76;1021.04
2;1;5;7.05;0.00;7.86;258.7;6;75.83;1021.14
2;1;6;7.11;0.00;7.50;267.3;6;75.04;1021.21
2;1;7;7.18;0.00;7.96;258.4;7;75.96;1021.48
2;1;8;7.37;0.06;9.56;255.7;8;75.34;1021.56
2;1;9;7.70;0.00;9.81;253.1;8;73.27;1021.52
2;1;10;7.98;0.00;8.93;254.0;4;70.44;1021.63
2;1;11;8.24;0.00;9.74;256.4;7;68.57;1021.32
2;1;12;8.53;0.00;8.63;253.1;7;68.29;1020.96
2;1;13;8.49;0.00;6.44;253.4;7;71.80;1020.98
2;1;14;8.04;0.00;5.90;253.2;6;74.70;1021.02
2;1;15;7.68;0.00;5.83;242.6;7;78.70;1021.09
2;1;16;7.50;0.00;6.48;234.1;7;82.63;1021.20
2;1;17;7.62;0.00;6.33;237.2;8;84.25;1021.77
2;1;18;7.63;0.00;6.54;236.4;8;85.85;1021.78
2;1;19;8.10;0.00;5.49;239.0;7;85.88;1021.90
2;1;20;8.35;0.00;5.24;253.1;8;81.82;1022.20
2;1;21;8.33;0.00;5.68;254.5;7;79.91;1022.40
2;1;22;8.26;0.00;5.49;255.5;8;80.08;1022.74
2;1;23;8.22;0.00;5.70;253.4;8;80.86;1022.87
2;2;0;8.21;0.00;6.52;264.2;8;80.76;1022.87
2;2;1;8.08;0.00;5.64;264.7;8;81.11;1022.87
2;2;2;7.93;0.00;4.63;257.5;8;82.22;1023.03
2;2;3;7.59;0.00;5.72;254.9;8;83.59;1022.95
2;2;4;7.69;0.00;4.60;238.1;8;85.65;1023.54
2;2;5;7.77;0.00;4.95;252.1;8;85.46;1023.52
2;2;6;7.66;0.00;6.63;250.4;8;84.93;1023.92
2;2;7;7.30;0.00;6.19;240.4;8;85.90;1024.06
2;2;8;7.53;0.00;6.06;240.9;3;87.14;1024.42
2;2;9;8.16;0.00;6.16;241.8;0;85.34;1025.09
2;2;10;8.53;0.00;7.13;241.1;1;82.80;1025.50
2;2;11;8.49;0.00;7.46;237.1;0;80.85;1025.57
2;2;12;8.03;0.00;8.00;238.0;7;82.28;1025.20
2;2;13;7.94;0.00;7.15;239.0;7;84.89;1025.20
2;2;14;8.29;0.00;7.42;237.6;8;85.92;1025.15
2;2;15;8.33;0.00;7.15;234.7;7;86.07;1025.34
2;2;16;8.01;0.00;6.57;238.5;3;87.24;1025.42
2;2;17;7.94;0.03;7.05;233.6;2;88.70;1025.64
2;2;18;8.13;0.00;7.47;237.1;8;89.59;1025.73
2;2;19;8.09;0.00;8.05;233.4;8;89.72;1025.68
2;2;20;8.02;0.00;7.63;236.2;7;90.40;1026.12
2;2;21;7.93;0.00;6.45;237.5;8;91.57;1026.35
2;2;22;8.22;0.00;6.85;240.0;7;92.07;1026.03
2;2;23;8.26;0.00;8.30;235.7;8;91.69;1025.74
2;3;0;8.55;0.00;6.97;238.3;8;90.50;1026.10
2;3;1;8.52;0.00;6.86;242.8;8;88.69;1026.36
2;3;2;8.45;0.03;8.56;241.0;8;88.12;1026.11
2;3;3;8.32;0.00;9.07;239.9;8;88.31;1025.94
2;3;4;8.29;0.03;8.62;237.8;7;88.69;1025.90
2;3;5;8.31;0.00;8.81;239.7;8;88.21;1026.03
2;3;6;8.17;0.00;8.46;236.2;7;88.53;1026.48
2;3;7;8.19;0.00;7.53;237.9;7;89.09;1026.46
2;3;8;8.11;0.00;7.38;247.8;5;89.58;1027.17
2;3;9;8.25;0.00;5.53;238.5;1;90.18;1028.08
2;3;10;8.45;0.00;5.70;242.2;1;90.24;1028.69
2;3;11;8.51;0.00;6.46;247.9;4;90.17;1028.74
2;3;12;8.52;0.00;6.12;240.7;8;89.92;1028.88
2;3;13;8.69;0.00;5.69;243.1;8;89.81;1029.00
2;3;14;8.69;0.00;4.79;245.3;8;89.53;1029.15
2;3;15;8.44;0.00;5.66;240.0;0;89.68;1029.24
2;3;16;8.14;0.00;5.46;242.0;1;90.40;1029.70
2;3;17;8.20;0.00;5.52;235.6;5;91.22;1030.29
2;3;18;8.45;0.00;4.78;237.8;8;91.33;1031.02
2;3;19;8.52;0.00;4.19;241.6;8;91.19;1031.59
2;3;20;9.14;0.00;5.11;255.2;8;90.84;1031.68
2;3;21;8.75;0.00;4.63;280.0;8;89.75;1031.78
2;3;22;8.33;0.00;4.24;265.5;7;89.78;1032.25
2;3;23;8.13;0.00;4.31;264.1;8;90.67;1032.69
2;4;0;7.99;0.03;3.94;272.3;8;91.51;1032.75
2;4;1;8.21;0.00;4.23;279.6;8;92.35;1032.92
2;4;2;8.50;0.06;4.63;289.2;8;92.66;1033.30
2;4;3;8.55;0.03;4.25;296.3;8;92.97;1033.56
2;4;4;8.51;0.00;4.39;294.9;8;93.16;1033.74
2;4;5;8.41;0.03;3.49;299.4;8;93.04;1034.00
2;4;6;8.20;0.00;2.15;310.7;8;92.92;1034.29
2;4;7;7.74;0.00;2.80;295.2;8;92.99;1034.76
2;4;8;8.29;0.00;3.61;267.4;7;93.03;1035.23
2;4;9;8.49;0.00;3.31;287.6;8;92.49;1035.76
2;4;10;8.74;0.00;3.15;287.0;8;91.85;1036.06
2;4;11;8.87;0.00;2.05;305.8;8;91.11;1036.06
2;4;12;8.79;0.00;2.10;292.9;8;90.57;1036.07
2;4;13;8.58;0.00;2.26;255.3;8;90.29;1035.99
2;4;14;8.36;0.00;2.51;240.2;8;90.31;1036.02
2;4;15;8.04;0.00;2.91;260.7;8;90.62;1036.24
2;4;16;7.79;0.00;3.15;240.6;8;91.31;1036.53
2;4;17;7.66;0.00;3.04;242.2;8;92.09;1036.92
2;4;18;7.64;0.00;3.10;249.1;8;92.69;1037.16
2;4;19;7.73;0.00;3.42;266.2;8;93.14;1037.30
2;4;20;7.79;0.00;3.24;259.2;8;93.22;1037.40
2;4;21;7.92;0.00;3.54;265.4;8;92.80;1037.40
2;4;22;8.07;0.00;3.28;291.2;8;90.80;1037.53
2;4;23;7.85;0.00;3.23;266.1;8;87.54;1037.27
2;5;0;7.66;0.00;3.25;243.1;7;85.04;1036.82
2;5;1;7.68;0.09;5.98;245.7;8;84.87;1036.76
2;5;2;7.45;0.00;3.90;273.6;8;86.33;1036.53
2;5;3;7.36;0.23;5.29;247.8;8;88.74;1036.46
2;5;4;7.29;0.40;9.38;277.8;8;91.52;1036.93
2;5;5;7.15;0.00;12.75;342.9;8;92.14;1037.78
2;5;6;7.08;0.00;12.44;0.4;7;88.49;1038.70
